year,state,powertrain,count
2021,New Hampshire,Fuel Cell,0
2021,New Hampshire,Gasoline,1187400
2021,New Hampshire,Hybrid Electric (HEV),27000
2021,New Hampshire,Methanol,0
2021,New Hampshire,Plug-In Hybrid Electric (PHEV),3500
2021,New Hampshire,Propane,0
2021,New Hampshire,Unknown,12700
2021,New Jersey,Battery Electric (BEV),47800
2021,New Jersey,Biodiesel,23900
2021,New Jersey,Compressed Natural Gas (CNG),500
2021,New Jersey,Diesel,86400
2021,New Jersey,Flex Fuel (E85),412200
2021,New Jersey,Fuel Cell,0
2021,New Jersey,Gasoline,6346100
2021,New Jersey,Hybrid Electric (HEV),121500
2021,New Jersey,Methanol,0
2021,New Jersey,Plug-In Hybrid Electric (PHEV),18500
2021,New Jersey,Propane,100
2021,New Jersey,Unknown,38100
2021,New Mexico,Battery Electric (BEV),4200
2021,New Mexico,Biodiesel,25200
2021,New Mexico,Compressed Natural Gas (CNG),200
2021,New Mexico,Diesel,87600
2021,New Mexico,Flex Fuel (E85),156900
2021,New Mexico,Fuel Cell,0
2021,New Mexico,Gasoline,1569000
2021,New Mexico,Hybrid Electric (HEV),32800
2021,New Mexico,Methanol,0
2021,New Mexico,Plug-In Hybrid Electric (PHEV),2800
2021,New Mexico,Propane,100
2021,New Mexico,Unknown,24500
2021,New York,Battery Electric (BEV),51900
2021,New York,Biodiesel,43000
2021,New York,Compressed Natural Gas (CNG),900
2021,New York,Diesel,152400
2021,New York,Flex Fuel (E85),663700
2021,New York,Fuel Cell,0
2021,New York,Gasoline,10116400
2021,New York,Hybrid Electric (HEV),221600
2021,New York,Methanol,0
2021,New York,Plug-In Hybrid Electric (PHEV),44600
2021,New York,Propane,100
2021,New York,Unknown,83200
2021,North Carolina,Battery Electric (BEV),25200
2021,North Carolina,Biodiesel,61000
2021,North Carolina,Compressed Natural Gas (CNG),800
2021,North Carolina,Diesel,210000
2021,North Carolina,Flex Fuel (E85),687700
2021,North Carolina,Fuel Cell,0
2021,North Carolina,Gasoline,7685800
2021,North Carolina,Hybrid Electric (HEV),151600
2021,North Carolina,Methanol,0
2021,North Carolina,Plug-In Hybrid Electric (PHEV),13500
2021,North Carolina,Propane,200
2021,North Carolina,Unknown,77000
2021,North Dakota,Battery Electric (BEV),400
2021,North Dakota,Biodiesel,16000
2021,North Dakota,Compressed Natural Gas (CNG),100
2021,North Dakota,Diesel,42800
2021,North Dakota,Flex Fuel (E85),95700
2021,North Dakota,Fuel Cell,0
2021,North Dakota,Gasoline,607000
2021,North Dakota,Hybrid Electric (HEV),5400
2021,North Dakota,Methanol,0
2021,North Dakota,Plug-In Hybrid Electric (PHEV),400
2021,North Dakota,Propane,0
2021,North Dakota,Unknown,9000
2021,Ohio,Battery Electric (BEV),21200
2021,Ohio,Biodiesel,54600
2021,Ohio,Compressed Natural Gas (CNG),1200
2021,Ohio,Diesel,199200
2021,Ohio,Flex Fuel (E85),875100
2021,Ohio,Fuel Cell,0
2021,Ohio,Gasoline,9019200
2021,Ohio,Hybrid Electric (HEV),143700
2021,Ohio,Methanol,0
2021,Ohio,Plug-In Hybrid Electric (PHEV),13100
2021,Ohio,Propane,100
2021,Ohio,Unknown,68800
2021,Oklahoma,Battery Electric (BEV),7100
2021,Oklahoma,Biodiesel,50700
2021,Oklahoma,Compressed Natural Gas (CNG),2400
2021,Oklahoma,Diesel,148500
2021,Oklahoma,Flex Fuel (E85),391100
2021,Oklahoma,Fuel Cell,0
2021,Oklahoma,Gasoline,3429700
2021,Oklahoma,Hybrid Electric (HEV),38700
2021,Oklahoma,Methanol,0
2021,Oklahoma,Plug-In Hybrid Electric (PHEV),6900
2021,Oklahoma,Propane,300
2021,Oklahoma,Unknown,48700
2021,Oregon,Battery Electric (BEV),30300
2021,Oregon,Biodiesel,43900
2021,Oregon,Compressed Natural Gas (CNG),300
2021,Oregon,Diesel,217800
2021,Oregon,Flex Fuel (E85),193700
2021,Oregon,Fuel Cell,0
2021,Oregon,Gasoline,3094700
2021,Oregon,Hybrid Electric (HEV),123200
2021,Oregon,Methanol,0
2021,Oregon,Plug-In Hybrid Electric (PHEV),16900
2021,Oregon,Propane,100
2021,Oregon,Unknown,63900
2021,Pennsylvania,Battery Electric (BEV),26800
2021,Pennsylvania,Biodiesel,58600
2021,Pennsylvania,Compressed Natural Gas (CNG),1200
2021,Pennsylvania,Diesel,195000
2021,Pennsylvania,Flex Fuel (E85),723000
2021,Pennsylvania,Fuel Cell,0
2021,Pennsylvania,Gasoline,9035500
2021,Pennsylvania,Hybrid Electric (HEV),168200
2021,Pennsylvania,Methanol,0
2021,Pennsylvania,Plug-In Hybrid Electric (PHEV),17800
2021,Pennsylvania,Propane,100
2021,Pennsylvania,Unknown,51000
2021,Rhode Island,Battery Electric (BEV),2500
2021,Rhode Island,Biodiesel,2500
2021,Rhode Island,Compressed Natural Gas (CNG),100
2021,Rhode Island,Diesel,11300
2021,Rhode Island,Flex Fuel (E85),44100
2021,Rhode Island,Fuel Cell,0
2021,Rhode Island,Gasoline,796100
2021,Rhode Island,Hybrid Electric (HEV),16300
2021,Rhode Island,Methanol,0
2021,Rhode Island,Plug-In Hybrid Electric (PHEV),2400
2021,Rhode Island,Propane,0
2021,Rhode Island,Unknown,6300
2021,South Carolina,Battery Electric (BEV),7400
2021,South Carolina,Biodiesel,32100
2021,South Carolina,Compressed Natural Gas (CNG),400
2021,South Carolina,Diesel,104900
2021,South Carolina,Flex Fuel (E85),411800
2021,South Carolina,Fuel Cell,0
2021,South Carolina,Gasoline,4200600
2021,South Carolina,Hybrid Electric (HEV),57400
2021,South Carolina,Methanol,0
2021,South Carolina,Plug-In Hybrid Electric (PHEV),4700
2021,South Carolina,Propane,100
2021,South Carolina,Unknown,46000
2021,South Dakota,Battery Electric (BEV),700
2021,South Dakota,Biodiesel,16900
2021,South Dakota,Compressed Natural Gas (CNG),100
2021,South Dakota,Diesel,51100
2021,South Dakota,Flex Fuel (E85),105000
2021,South Dakota,Fuel Cell,0
2021,South Dakota,Gasoline,726200
2021,South Dakota,Hybrid Electric (HEV),8700
2021,South Dakota,Methanol,0
2021,South Dakota,Plug-In Hybrid Electric (PHEV),700
2021,South Dakota,Propane,0
2021,South Dakota,Unknown,15700
2021,Tennessee,Battery Electric (BEV),12200
2021,Tennessee,Biodiesel,38400
2021,Tennessee,Compressed Natural Gas (CNG),500
2021,Tennessee,Diesel,150200
2021,Tennessee,Flex Fuel (E85),511000
2021,Tennessee,Fuel Cell,0
2021,Tennessee,Gasoline,5396100
2021,Tennessee,Hybrid Electric (HEV),79800
2021,Tennessee,Methanol,0
2021,Tennessee,Plug-In Hybrid Electric (PHEV),6300
2021,Tennessee,Propane,100
2021,Tennessee,Unknown,39600
2021,Texas,Battery Electric (BEV),80900
2021,Texas,Biodiesel,376300
2021,Texas,Compressed Natural Gas (CNG),2200
2021,Texas,Diesel,765100
2021,Texas,Flex Fuel (E85),2422300
2021,Texas,Fuel Cell,0
2021,Texas,Gasoline,20599100
2021,Texas,Hybrid Electric (HEV),304700
2021,Texas,Methanol,0
2021,Texas,Plug-In Hybrid Electric (PHEV),30600
2021,Texas,Propane,1600
2021,Texas,Unknown,131100
2021,United States,Battery Electric (BEV),1454400
2021,United States,Biodiesel,2194100
2021,United States,Compressed Natural Gas (CNG),40800
2021,United States,Diesel,7110300
2021,United States,Flex Fuel (E85),21244900
2021,United States,Fuel Cell,11800
2021,United States,Gasoline,240699500
2021,United States,Hybrid Electric (HEV),5491800
2021,United States,Methanol,0
2021,United States,Plug-In Hybrid Electric (PHEV),786800
2021,United States,Propane,7600
2021,United States,Unknown,1840200
2021,Utah,Battery Electric (BEV),16500
2021,Utah,Biodiesel,51600
2021,Utah,Compressed Natural Gas (CNG),2600
2021,Utah,Diesel,153800
2021,Utah,Flex Fuel (E85),190200
2021,Utah,Fuel Cell,0
2021,Utah,Gasoline,2428900
2021,Utah,Hybrid Electric (HEV),58500
2021,Utah,Methanol,0
2021,Utah,Plug-In Hybrid Electric (PHEV),7500
2021,Utah,Propane,700
2021,Utah,Unknown,27400
2021,Vermont,Battery Electric (BEV),3400
2021,Vermont,Biodiesel,5600
2021,Vermont,Compressed Natural Gas (CNG),100
2021,Vermont,Diesel,15000
2021,Vermont,Flex Fuel (E85),42000
2021,Vermont,Fuel Cell,0
2021,Vermont,Gasoline,511900
2021,Vermont,Hybrid Electric (HEV),15800
2021,Vermont,Methanol,0
2021,Vermont,Plug-In Hybrid Electric (PHEV),3200
2021,Vermont,Propane,0
2021,Vermont,Unknown,5400
2021,Virginia,Battery Electric (BEV),30700
2021,Virginia,Biodiesel,35300
2021,Virginia,Compressed Natural Gas (CNG),600
2021,Virginia,Diesel,154300
2021,Virginia,Flex Fuel (E85),506600
2021,Virginia,Fuel Cell,0
2021,Virginia,Gasoline,6661000
2021,Virginia,Hybrid Electric (HEV),176500
2021,Virginia,Methanol,0
2021,Virginia,Plug-In Hybrid Electric (PHEV),15800
2021,Virginia,Propane,100
2021,Virginia,Unknown,32700
2021,Washington,Battery Electric (BEV),66800
2021,Washington,Biodiesel,59000
2021,Washington,Compressed Natural Gas (CNG),600
2021,Washington,Diesel,283600
2021,Washington,Flex Fuel (E85),359700
2021,Washington,Fuel Cell,0
2021,Washington,Gasoline,5792000
2021,Washington,Hybrid Electric (HEV),240000
2021,Washington,Methanol,0
2021,Washington,Plug-In Hybrid Electric (PHEV),24300
2021,Washington,Propane,100
2021,Washington,Unknown,64400
2021,West Virginia,Battery Electric (BEV),1000
2021,West Virginia,Biodiesel,13900
2021,West Virginia,Compressed Natural Gas (CNG),200
2021,West Virginia,Diesel,46100
2021,West Virginia,Flex Fuel (E85),129800
2021,West Virginia,Fuel Cell,0
2021,West Virginia,Gasoline,1268300
2021,West Virginia,Hybrid Electric (HEV),14500
2021,West Virginia,Methanol,0
2021,West Virginia,Plug-In Hybrid Electric (PHEV),1000
2021,West Virginia,Propane,0
2021,West Virginia,Unknown,10900
2021,Wisconsin,Battery Electric (BEV),9300
2021,Wisconsin,Biodiesel,39800
2021,Wisconsin,Compressed Natural Gas (CNG),700
2021,Wisconsin,Diesel,143300
2021,Wisconsin,Flex Fuel (E85),556500
2021,Wisconsin,Fuel Cell,0
2021,Wisconsin,Gasoline,4639100
2021,Wisconsin,Hybrid Electric (HEV),93500
2021,Wisconsin,Methanol,0
2021,Wisconsin,Plug-In Hybrid Electric (PHEV),7700
2021,Wisconsin,Propane,100
2021,Wisconsin,Unknown,29900
2021,Wyoming,Battery Electric (BEV),500
2021,Wyoming,Biodiesel,17100
2021,Wyoming,Compressed Natural Gas (CNG),100
2021,Wyoming,Diesel,62100
2021,Wyoming,Flex Fuel (E85),59400
2021,Wyoming,Fuel Cell,0
2021,Wyoming,Gasoline,482400
2021,Wyoming,Hybrid Electric (HEV),5700
2021,Wyoming,Methanol,0
2021,Wyoming,Plug-In Hybrid Electric (PHEV),400
2021,Wyoming,Propane,0
2021,Wyoming,Unknown,15600
2022,Alabama,Battery Electric (BEV),8700
2022,Alabama,Biodiesel,48100
2022,Alabama,Compressed Natural Gas (CNG),100
2022,Alabama,Diesel,126100
2022,Alabama,Flex Fuel (E85),449800
2022,Alabama,Fuel Cell,0
2022,Alabama,Gasoline,4077100
2022,Alabama,Hybrid Electric (HEV),50800
2022,Alabama,Methanol,0
2022,Alabama,Plug-In Hybrid Electric (PHEV),4400
2022,Alabama,Propane,100
2022,Alabama,Unknown,30300
2022,Alaska,Battery Electric (BEV),2000
2022,Alaska,Biodiesel,8700
2022,Alaska,Compressed Natural Gas (CNG),0
2022,Alaska,Diesel,30500
2022,Alaska,Flex Fuel (E85),48600
2022,Alaska,Fuel Cell,0
2022,Alaska,Gasoline,457100
2022,Alaska,Hybrid Electric (HEV),9000
2022,Alaska,Methanol,0
2022,Alaska,Plug-In Hybrid Electric (PHEV),700
2022,Alaska,Propane,0
2022,Alaska,Unknown,5500
2022,Arizona,Battery Electric (BEV),65800
2022,Arizona,Biodiesel,61200
2022,Arizona,Compressed Natural Gas (CNG),600
2022,Arizona,Diesel,198700
2022,Arizona,Flex Fuel (E85),446000
2022,Arizona,Fuel Cell,0
2022,Arizona,Gasoline,5476100
2022,Arizona,Hybrid Electric (HEV),150800
2022,Arizona,Methanol,0
2022,Arizona,Plug-In Hybrid Electric (PHEV),20400
2022,Arizona,Propane,800
2022,Arizona,Unknown,70100
2022,Arkansas,Battery Electric (BEV),5100
2022,Arkansas,Biodiesel,33300
2022,Arkansas,Compressed Natural Gas (CNG),200
2022,Arkansas,Diesel,89700
2022,Arkansas,Flex Fuel (E85),283900
2022,Arkansas,Fuel Cell,0
2022,Arkansas,Gasoline,2229500
2022,Arkansas,Hybrid Electric (HEV),30600
2022,Arkansas,Methanol,0
2022,Arkansas,Plug-In Hybrid Electric (PHEV),2500
2022,Arkansas,Propane,0
2022,Arkansas,Unknown,10600
2022,California,Battery Electric (BEV),903600
2022,California,Biodiesel,183900
2022,California,Compressed Natural Gas (CNG),10300
2022,California,Diesel,725300
2022,California,Flex Fuel (E85),1338000
2022,California,Fuel Cell,14900
2022,California,Gasoline,31059000
2022,California,Hybrid Electric (HEV),1514000
2022,California,Methanol,0
2022,California,Plug-In Hybrid Electric (PHEV),361100
2022,California,Propane,1500
2022,California,Unknown,8200
2022,Colorado,Battery Electric (BEV),59900
2022,Colorado,Biodiesel,62100
2022,Colorado,Compressed Natural Gas (CNG),300
2022,Colorado,Diesel,206800
2022,Colorado,Flex Fuel (E85),346400
2022,Colorado,Fuel Cell,0
2022,Colorado,Gasoline,4506300
2022,Colorado,Hybrid Electric (HEV),131800
2022,Colorado,Methanol,0
2022,Colorado,Plug-In Hybrid Electric (PHEV),24000
2022,Colorado,Propane,100
2022,Colorado,Unknown,49400
2022,Connecticut,Battery Electric (BEV),22000
2022,Connecticut,Biodiesel,10100
2022,Connecticut,Compressed Natural Gas (CNG),200
2022,Connecticut,Diesel,44100
2022,Connecticut,Flex Fuel (E85),139800
2022,Connecticut,Fuel Cell,0
2022,Connecticut,Gasoline,2636300
2022,Connecticut,Hybrid Electric (HEV),64500
2022,Connecticut,Methanol,0
2022,Connecticut,Plug-In Hybrid Electric (PHEV),13100
2022,Connecticut,Propane,0
2022,Connecticut,Unknown,21200
2022,Delaware,Battery Electric (BEV),5400
2022,Delaware,Biodiesel,4700
2022,Delaware,Compressed Natural Gas (CNG),0
2022,Delaware,Diesel,14500
2022,Delaware,Flex Fuel (E85),66200
2022,Delaware,Fuel Cell,0
2022,Delaware,Gasoline,795400
2022,Delaware,Hybrid Electric (HEV),19500
2022,Delaware,Methanol,0
2022,Delaware,Plug-In Hybrid Electric (PHEV),2800
2022,Delaware,Propane,0
2022,Delaware,Unknown,5100
2022,District of Columbia,Battery Electric (BEV),5900
2022,District of Columbia,Biodiesel,400
2022,District of Columbia,Compressed Natural Gas (CNG),100
2022,District of Columbia,Diesel,2000
2022,District of Columbia,Flex Fuel (E85),17800
2022,District of Columbia,Fuel Cell,0
2022,District of Columbia,Gasoline,272200
2022,District of Columbia,Hybrid Electric (HEV),17200
2022,District of Columbia,Methanol,0
2022,District of Columbia,Plug-In Hybrid Electric (PHEV),3200
2022,District of Columbia,Propane,0
2022,District of Columbia,Unknown,600
2022,Florida,Battery Electric (BEV),168000
2022,Florida,Biodiesel,150900
2022,Florida,Compressed Natural Gas (CNG),400
2022,Florida,Diesel,343500
2022,Florida,Flex Fuel (E85),1137200
2022,Florida,Fuel Cell,0
2022,Florida,Gasoline,15846500
2022,Florida,Hybrid Electric (HEV),338700
2022,Florida,Methanol,0
2022,Florida,Plug-In Hybrid Electric (PHEV),45800
2022,Florida,Propane,100
2022,Florida,Unknown,97200
2022,Georgia,Battery Electric (BEV),60100
2022,Georgia,Biodiesel,82500
2022,Georgia,Compressed Natural Gas (CNG),300
2022,Georgia,Diesel,205900
2022,Georgia,Flex Fuel (E85),745000
2022,Georgia,Fuel Cell,0
2022,Georgia,Gasoline,8204500
2022,Georgia,Hybrid Electric (HEV),147200
2022,Georgia,Methanol,0
2022,Georgia,Plug-In Hybrid Electric (PHEV),18100
2022,Georgia,Propane,300
2022,Georgia,Unknown,78500
2022,Hawaii,Battery Electric (BEV),19800
2022,Hawaii,Biodiesel,3100
2022,Hawaii,Compressed Natural Gas (CNG),0
2022,Hawaii,Diesel,15500
2022,Hawaii,Flex Fuel (E85),39900
2022,Hawaii,Fuel Cell,0
2022,Hawaii,Gasoline,960000
2022,Hawaii,Hybrid Electric (HEV),32600
2022,Hawaii,Methanol,0
2022,Hawaii,Plug-In Hybrid Electric (PHEV),5600
2022,Hawaii,Propane,0
2022,Hawaii,Unknown,4000
2022,Idaho,Battery Electric (BEV),5900
2022,Idaho,Biodiesel,40300
2022,Idaho,Compressed Natural Gas (CNG),100
2022,Idaho,Diesel,136000
2022,Idaho,Flex Fuel (E85),133300
2022,Idaho,Fuel Cell,0
2022,Idaho,Gasoline,1545500
2022,Idaho,Hybrid Electric (HEV),36500
2022,Idaho,Methanol,0
2022,Idaho,Plug-In Hybrid Electric (PHEV),3500
2022,Idaho,Propane,100
2022,Idaho,Unknown,33000
2022,Illinois,Battery Electric (BEV),66900
2022,Illinois,Biodiesel,55400
2022,Illinois,Compressed Natural Gas (CNG),300
2022,Illinois,Diesel,171300
2022,Illinois,Flex Fuel (E85),807900
2022,Illinois,Fuel Cell,0
2022,Illinois,Gasoline,8606400
2022,Illinois,Hybrid Electric (HEV),244100
2022,Illinois,Methanol,0
2022,Illinois,Plug-In Hybrid Electric (PHEV),25700
2022,Illinois,Propane,0
2022,Illinois,Unknown,59500
2022,Indiana,Battery Electric (BEV),17700
2022,Indiana,Biodiesel,49100
2022,Indiana,Compressed Natural Gas (CNG),300
2022,Indiana,Diesel,153500
2022,Indiana,Flex Fuel (E85),587100
2022,Indiana,Fuel Cell,0
2022,Indiana,Gasoline,5116800
2022,Indiana,Hybrid Electric (HEV),100900
2022,Indiana,Methanol,0
2022,Indiana,Plug-In Hybrid Electric (PHEV),10100
2022,Indiana,Propane,0
2022,Indiana,Unknown,58900
2022,Iowa,Battery Electric (BEV),6200
2022,Iowa,Biodiesel,37000
2022,Iowa,Compressed Natural Gas (CNG),100
2022,Iowa,Diesel,103000
2022,Iowa,Flex Fuel (E85),338900
2022,Iowa,Fuel Cell,0
2022,Iowa,Gasoline,2521300
2022,Iowa,Hybrid Electric (HEV),48600
2022,Iowa,Methanol,0
2022,Iowa,Plug-In Hybrid Electric (PHEV),4900
2022,Iowa,Propane,0
2022,Iowa,Unknown,58200
2022,Kansas,Battery Electric (BEV),7600
2022,Kansas,Biodiesel,25000
2022,Kansas,Compressed Natural Gas (CNG),200
2022,Kansas,Diesel,87000
2022,Kansas,Flex Fuel (E85),260100
2022,Kansas,Fuel Cell,0
2022,Kansas,Gasoline,2159200
2022,Kansas,Hybrid Electric (HEV),43500
2022,Kansas,Methanol,0
2022,Kansas,Plug-In Hybrid Electric (PHEV),4300
2022,Kansas,Propane,100
2022,Kansas,Unknown,17600
2022,Kentucky,Battery Electric (BEV),7600
2022,Kentucky,Biodiesel,32300
2022,Kentucky,Compressed Natural Gas (CNG),300
2022,Kentucky,Diesel,115800
2022,Kentucky,Flex Fuel (E85),363800
2022,Kentucky,Fuel Cell,0
2022,Kentucky,Gasoline,3368800
2022,Kentucky,Hybrid Electric (HEV),55800
2022,Kentucky,Methanol,0
2022,Kentucky,Plug-In Hybrid Electric (PHEV),4400
2022,Kentucky,Propane,0
2022,Kentucky,Unknown,25800
2022,Louisiana,Battery Electric (BEV),5900
2022,Louisiana,Biodiesel,60100
2022,Louisiana,Compressed Natural Gas (CNG),100
2022,Louisiana,Diesel,115400
2022,Louisiana,Flex Fuel (E85),397500
2022,Louisiana,Fuel Cell,0
2022,Louisiana,Gasoline,3159000
2022,Louisiana,Hybrid Electric (HEV),31400
2022,Louisiana,Methanol,0
2022,Louisiana,Plug-In Hybrid Electric (PHEV),2900
2022,Louisiana,Propane,0
2022,Louisiana,Unknown,19900
2022,Maine,Battery Electric (BEV),5000
2022,Maine,Biodiesel,10500
2022,Maine,Compressed Natural Gas (CNG),0
2022,Maine,Diesel,26800
2022,Maine,Flex Fuel (E85),109100
2022,Maine,Fuel Cell,0
2022,Maine,Gasoline,1028100
2022,Maine,Hybrid Electric (HEV),28900
2022,Maine,Methanol,0
2022,Maine,Plug-In Hybrid Electric (PHEV),5700
2022,Maine,Propane,0
2022,Maine,Unknown,7900
2022,Maryland,Battery Electric (BEV),46100
2022,Maryland,Biodiesel,30300
2022,Maryland,Compressed Natural Gas (CNG),300
2022,Maryland,Diesel,88400
2022,Maryland,Flex Fuel (E85),326900
2022,Maryland,Fuel Cell,0
2022,Maryland,Gasoline,4373900
2022,Maryland,Hybrid Electric (HEV),146200
2022,Maryland,Methanol,0
2022,Maryland,Plug-In Hybrid Electric (PHEV),22900
2022,Maryland,Propane,0
2022,Maryland,Unknown,31800
2022,Massachusetts,Battery Electric (BEV),49400
2022,Massachusetts,Biodiesel,19500
2022,Massachusetts,Compressed Natural Gas (CNG),200
2022,Massachusetts,Diesel,59300
2022,Massachusetts,Flex Fuel (E85),297000
2022,Massachusetts,Fuel Cell,0
2022,Massachusetts,Gasoline,4777600
2022,Massachusetts,Hybrid Electric (HEV),158600
2022,Massachusetts,Methanol,0
2022,Massachusetts,Plug-In Hybrid Electric (PHEV),30500
2022,Massachusetts,Propane,0
2022,Massachusetts,Unknown,30200
2022,Michigan,Battery Electric (BEV),33100
2022,Michigan,Biodiesel,62800
2022,Michigan,Compressed Natural Gas (CNG),300
2022,Michigan,Diesel,175400
2022,Michigan,Flex Fuel (E85),905700
2022,Michigan,Fuel Cell,0
2022,Michigan,Gasoline,7071800
2022,Michigan,Hybrid Electric (HEV),122800
2022,Michigan,Methanol,0
2022,Michigan,Plug-In Hybrid Electric (PHEV),24300
2022,Michigan,Propane,100
2022,Michigan,Unknown,49600
2022,Minnesota,Battery Electric (BEV),24300
2022,Minnesota,Biodiesel,46900
2022,Minnesota,Compressed Natural Gas (CNG),100
2022,Minnesota,Diesel,127300
2022,Minnesota,Flex Fuel (E85),531500
2022,Minnesota,Fuel Cell,0
2022,Minnesota,Gasoline,4180500
2022,Minnesota,Hybrid Electric (HEV),105300
2022,Minnesota,Methanol,0
2022,Minnesota,Plug-In Hybrid Electric (PHEV),11900
2022,Minnesota,Propane,0
2022,Minnesota,Unknown,25600
2022,Mississippi,Battery Electric (BEV),2400
2022,Mississippi,Biodiesel,31600
2022,Mississippi,Compressed Natural Gas (CNG),100
2022,Mississippi,Diesel,75400
2022,Mississippi,Flex Fuel (E85),302000
2022,Mississippi,Fuel Cell,0
2022,Mississippi,Gasoline,2275400
2022,Mississippi,Hybrid Electric (HEV),22300
2022,Mississippi,Methanol,0
2022,Mississippi,Plug-In Hybrid Electric (PHEV),1600
2022,Mississippi,Propane,0
2022,Mississippi,Unknown,9100
2022,Missouri,Battery Electric (BEV),17900
2022,Missouri,Biodiesel,61300
2022,Missouri,Compressed Natural Gas (CNG),1200
2022,Missouri,Diesel,176200
2022,Missouri,Flex Fuel (E85),576700
2022,Missouri,Fuel Cell,0
2022,Missouri,Gasoline,4444600
2022,Missouri,Hybrid Electric (HEV),95100
2022,Missouri,Methanol,0
2022,Missouri,Plug-In Hybrid Electric (PHEV),10400
2022,Missouri,Propane,100
2022,Missouri,Unknown,38900
2022,Montana,Battery Electric (BEV),3300
2022,Montana,Biodiesel,33200
2022,Montana,Compressed Natural Gas (CNG),0
2022,Montana,Diesel,69900
2022,Montana,Flex Fuel (E85),98000
2022,Montana,Fuel Cell,0
2022,Montana,Gasoline,765400
2022,Montana,Hybrid Electric (HEV),17100
2022,Montana,Methanol,0
2022,Montana,Plug-In Hybrid Electric (PHEV),1700
2022,Montana,Propane,0
