age_bin,powertrain,vehicle_type,quantile,rr
112.5,Hybrid,Car,75,0.5564293790945596
115.5,Hybrid,Car,25,0.3214822883484692
115.5,Hybrid,Car,50,0.4132281520633756
115.5,Hybrid,Car,75,0.5250625048678994
118.5,Hybrid,Car,25,0.32943670065734737
118.5,Hybrid,Car,50,0.4284959780631438
118.5,Hybrid,Car,75,0.540113034431445
121.5,Hybrid,Car,25,0.3271669660435811
121.5,Hybrid,Car,50,0.4244015772112957
121.5,Hybrid,Car,75,0.5359004023671279
124.5,Hybrid,Car,25,0.3207598984452757
124.5,Hybrid,Car,50,0.41982398529725873
124.5,Hybrid,Car,75,0.5314955470468271
127.5,Hybrid,Car,25,0.2974497301591795
127.5,Hybrid,Car,50,0.38688778852206535
127.5,Hybrid,Car,75,0.5016731310023567
130.5,Hybrid,Car,25,0.2999016025422176
130.5,Hybrid,Car,50,0.39386615671345254
130.5,Hybrid,Car,75,0.5113830476650885
133.5,Hybrid,Car,25,0.29833802414179067
133.5,Hybrid,Car,50,0.3928813402642269
133.5,Hybrid,Car,75,0.5031457125934115
136.5,Hybrid,Car,25,0.2928199654183896
136.5,Hybrid,Car,50,0.38314120423357284
136.5,Hybrid,Car,75,0.49356921840870455
139.5,Hybrid,Car,25,0.27177965741453297
139.5,Hybrid,Car,50,0.35350936600960675
139.5,Hybrid,Car,75,0.463268929243793
142.5,Hybrid,Car,25,0.28228990849679586
142.5,Hybrid,Car,50,0.36387077396349365
142.5,Hybrid,Car,75,0.47249410469511305
145.5,Hybrid,Car,25,0.27804986379084673
145.5,Hybrid,Car,50,0.3606083804729737
145.5,Hybrid,Car,75,0.4640342830630541
148.5,Hybrid,Car,25,0.26946597852504406
148.5,Hybrid,Car,50,0.3527421652625922
148.5,Hybrid,Car,75,0.4494488044205851
151.5,Hybrid,Car,25,0.26410200152686475
151.5,Hybrid,Car,50,0.34375626911867635
151.5,Hybrid,Car,75,0.4358229139285949
154.5,Hybrid,Car,25,0.26766131594088854
154.5,Hybrid,Car,50,0.34881540616125933
154.5,Hybrid,Car,75,0.44516657229718
157.5,Hybrid,Car,25,0.2631812123647249
157.5,Hybrid,Car,50,0.3460359010439451
157.5,Hybrid,Car,75,0.44134835579496784
160.5,Hybrid,Car,25,0.26056489582978154
160.5,Hybrid,Car,50,0.3390470761207669
160.5,Hybrid,Car,75,0.4348124599404161
163.5,Hybrid,Car,25,0.2397819097860896
163.5,Hybrid,Car,50,0.31294233943659044
163.5,Hybrid,Car,75,0.40235645066052905
166.5,Hybrid,Car,25,0.24730343871883856
166.5,Hybrid,Car,50,0.322860957034797
166.5,Hybrid,Car,75,0.41082309726280825
169.5,Hybrid,Car,25,0.24525450216862393
169.5,Hybrid,Car,50,0.32001564733020116
169.5,Hybrid,Car,75,0.40355879020759655
172.5,Hybrid,Car,25,0.24132293076940362
172.5,Hybrid,Car,50,0.3136743291025545
172.5,Hybrid,Car,75,0.3983850148144315
175.5,Hybrid,Car,25,0.23211987017824437
175.5,Hybrid,Car,50,0.30244468942490965
175.5,Hybrid,Car,75,0.3825322969933448
178.5,Hybrid,Car,25,0.24007443249297444
178.5,Hybrid,Car,50,0.3081744410357306
178.5,Hybrid,Car,75,0.3920645706207476
181.5,Hybrid,Car,25,0.20690448791714616
181.5,Hybrid,Car,50,0.2983755111061996
181.5,Hybrid,Car,75,0.39761299591115046
13.5,Hybrid,Minivan,25,1.0307407284169858
13.5,Hybrid,Minivan,50,1.1342199252483214
13.5,Hybrid,Minivan,75,1.2688907777824658
16.5,Hybrid,Minivan,25,1.011252814185053
16.5,Hybrid,Minivan,50,1.097853917493267
16.5,Hybrid,Minivan,75,1.210948735692596
19.5,Hybrid,Minivan,25,0.9347325370642913
19.5,Hybrid,Minivan,50,1.0455410557057883
19.5,Hybrid,Minivan,75,1.15506189739304
22.5,Hybrid,Minivan,25,0.915690368695094
22.5,Hybrid,Minivan,50,1.0176533902252942
22.5,Hybrid,Minivan,75,1.1433137877720843
25.5,Hybrid,Minivan,25,0.9016854278452332
25.5,Hybrid,Minivan,50,0.9848615706036993
25.5,Hybrid,Minivan,75,1.1152725749316854
28.5,Hybrid,Minivan,25,0.8215740293629118
28.5,Hybrid,Minivan,50,0.921502954099133
28.5,Hybrid,Minivan,75,1.0544273405040503
31.5,Hybrid,Minivan,25,0.7744811496138866
31.5,Hybrid,Minivan,50,0.8672415374157071
31.5,Hybrid,Minivan,75,1.0080560361385866
34.5,Hybrid,Minivan,25,0.7262163767075179
34.5,Hybrid,Minivan,50,0.8789319694798745
34.5,Hybrid,Minivan,75,1.0171288830888514
37.5,Hybrid,Minivan,25,0.6670594958641175
37.5,Hybrid,Minivan,50,0.8504934705304203
37.5,Hybrid,Minivan,75,0.9969668479909789
40.5,Hybrid,Minivan,25,0.6388700314680981
40.5,Hybrid,Minivan,50,0.8305451506086732
40.5,Hybrid,Minivan,75,0.9701457460763566
43.5,Hybrid,Minivan,25,0.5641422233958892
43.5,Hybrid,Minivan,50,0.6971920836732557
43.5,Hybrid,Minivan,75,0.8839794396772387
46.5,Hybrid,Minivan,25,0.5695804838342235
46.5,Hybrid,Minivan,50,0.6926915124908974
46.5,Hybrid,Minivan,75,0.8667281262745358
49.5,Hybrid,Minivan,25,0.570159550213526
49.5,Hybrid,Minivan,50,0.6612720893993576
49.5,Hybrid,Minivan,75,0.8352548463398087
52.5,Hybrid,Minivan,25,0.5651020178423952
52.5,Hybrid,Minivan,50,0.6594221286818862
52.5,Hybrid,Minivan,75,0.8413650165655556
55.5,Hybrid,Minivan,25,0.5063231091474202
55.5,Hybrid,Minivan,50,0.563743759271062
55.5,Hybrid,Minivan,75,0.637271758675524
58.5,Hybrid,Minivan,25,0.5077027938465299
58.5,Hybrid,Minivan,50,0.5789423519323498
58.5,Hybrid,Minivan,75,0.6628722599000226
61.5,Hybrid,Minivan,25,0.49851577759438254
61.5,Hybrid,Minivan,50,0.5755902143260802
61.5,Hybrid,Minivan,75,0.6684868937863877
64.5,Hybrid,Minivan,25,0.48183554588530464
64.5,Hybrid,Minivan,50,0.5625943075279649
64.5,Hybrid,Minivan,75,0.6700280121748393
67.5,Hybrid,Minivan,25,0.4283954506048568
67.5,Hybrid,Minivan,50,0.5090784406453317
67.5,Hybrid,Minivan,75,0.6445647905786677
70.5,Hybrid,Minivan,25,0.42758955408057814
70.5,Hybrid,Minivan,50,0.5111625088384412
70.5,Hybrid,Minivan,75,0.6421077471510104
73.5,Hybrid,Minivan,25,0.40768549713069
73.5,Hybrid,Minivan,50,0.500762185085344
73.5,Hybrid,Minivan,75,0.6228979786764005
76.5,Hybrid,Minivan,25,0.40331743961606914
76.5,Hybrid,Minivan,50,0.48795099882213033
76.5,Hybrid,Minivan,75,0.6139184570419695
79.5,Hybrid,Minivan,25,0.39284797065599375
79.5,Hybrid,Minivan,50,0.4852217094515786
79.5,Hybrid,Minivan,75,0.6124412214264223
82.5,Hybrid,Minivan,25,0.40333118410544566
82.5,Hybrid,Minivan,50,0.4930965356531053
82.5,Hybrid,Minivan,75,0.6239282641642645
85.5,Hybrid,Minivan,25,0.39001546552752964
85.5,Hybrid,Minivan,50,0.49190222300638786
85.5,Hybrid,Minivan,75,0.6122693552917539
88.5,Hybrid,Minivan,25,0.3739454153885168
88.5,Hybrid,Minivan,50,0.4637546907354221
88.5,Hybrid,Minivan,75,0.5837659930507767
91.5,Hybrid,Minivan,25,0.3719647596804702
91.5,Hybrid,Minivan,50,0.4721779814100349
91.5,Hybrid,Minivan,75,0.6056726057915629
94.5,Hybrid,Minivan,25,0.38250412687846513
94.5,Hybrid,Minivan,50,0.5067086718284134
94.5,Hybrid,Minivan,75,0.6245603572194981
97.5,Hybrid,Minivan,25,0.3737106369079855
97.5,Hybrid,Minivan,50,0.48416539019053184
97.5,Hybrid,Minivan,75,0.6162167140518917
100.5,Hybrid,Minivan,25,0.37602727017601145
100.5,Hybrid,Minivan,50,0.5011507764706583
100.5,Hybrid,Minivan,75,0.6103192770650915
103.5,Hybrid,Minivan,25,0.3576876123892969
103.5,Hybrid,Minivan,50,0.4790157174931003
103.5,Hybrid,Minivan,75,0.5906763112344604
106.5,Hybrid,Minivan,25,0.38618033661857903
106.5,Hybrid,Minivan,50,0.4887520363526412
106.5,Hybrid,Minivan,75,0.6003573867464367
109.5,Hybrid,Minivan,25,0.4032282762407696
109.5,Hybrid,Minivan,50,0.4980410835778717
109.5,Hybrid,Minivan,75,0.5945327293460213
112.5,Hybrid,Minivan,25,0.41376079440083097
112.5,Hybrid,Minivan,50,0.5028538884157935
112.5,Hybrid,Minivan,75,0.5863768884079668
115.5,Hybrid,Minivan,25,0.41404140005913115
115.5,Hybrid,Minivan,50,0.4929215861980674
115.5,Hybrid,Minivan,75,0.5712812900259484
118.5,Hybrid,Minivan,25,0.4162783061528153
118.5,Hybrid,Minivan,50,0.5032898240714937
118.5,Hybrid,Minivan,75,0.58270390642812675
121.5,Hybrid,Minivan,25,0.4149367454496298
121.5,Hybrid,Minivan,50,0.5007620123375824
121.5,Hybrid,Minivan,75,0.5870466871411282
124.5,Hybrid,Minivan,25,0.3877343236579053
124.5,Hybrid,Minivan,50,0.47583818991873106
124.5,Hybrid,Minivan,75,0.5646196897797767
127.5,Hybrid,Minivan,25,0.3759445979338291
127.5,Hybrid,Minivan,50,0.4524968625511393
127.5,Hybrid,Minivan,75,0.5309223004132222
130.5,Hybrid,Minivan,25,0.3738057406352471
130.5,Hybrid,Minivan,50,0.4552271183391907
130.5,Hybrid,Minivan,75,0.5359089935878876
133.5,Hybrid,Minivan,25,0.35546107072696115
133.5,Hybrid,Minivan,50,0.43298853160250345
133.5,Hybrid,Minivan,75,0.5274789920500749
136.5,Hybrid,Minivan,25,0.3493297021137056
136.5,Hybrid,Minivan,50,0.4245844718747919
136.5,Hybrid,Minivan,75,0.5046060946242842
139.5,Hybrid,Minivan,25,0.32706497261673223
139.5,Hybrid,Minivan,50,0.3990019840739021
139.5,Hybrid,Minivan,75,0.49247908884046016
142.5,Hybrid,Minivan,25,0.31585226160021507
142.5,Hybrid,Minivan,50,0.39108451219717616
142.5,Hybrid,Minivan,75,0.4869789835903697
145.5,Hybrid,Minivan,25,0.31749059857062817
145.5,Hybrid,Minivan,50,0.3874853834889053
145.5,Hybrid,Minivan,75,0.46367925874870214
148.5,Hybrid,Minivan,25,0.30162238337347486
148.5,Hybrid,Minivan,50,0.3714776881885592
148.5,Hybrid,Minivan,75,0.44573054329844625
151.5,Hybrid,Minivan,25,0.32442966830205683
151.5,Hybrid,Minivan,50,0.38704642142161383
151.5,Hybrid,Minivan,75,0.45714828134087754
154.5,Hybrid,Minivan,25,0.3212570456821575
154.5,Hybrid,Minivan,50,0.3913589799548968
154.5,Hybrid,Minivan,75,0.4623950484784337
157.5,Hybrid,Minivan,25,0.31738027343765096
157.5,Hybrid,Minivan,50,0.37991082781869046
157.5,Hybrid,Minivan,75,0.4453026010356526
160.5,Hybrid,Minivan,25,0.31016189512529013
160.5,Hybrid,Minivan,50,0.3593469692132651
160.5,Hybrid,Minivan,75,0.42050208651601434
163.5,Hybrid,Minivan,25,0.28559014344384265
163.5,Hybrid,Minivan,50,0.39265519909529195
163.5,Hybrid,Minivan,75,0.44640199988095947
13.5,Hybrid,Pickup,25,1.2208100043840011
13.5,Hybrid,Pickup,50,1.3124500772488885
13.5,Hybrid,Pickup,75,2.134852968941317
16.5,Hybrid,Pickup,25,1.215909250931514
16.5,Hybrid,Pickup,50,1.2792284681551382
16.5,Hybrid,Pickup,75,1.8100121846714157
19.5,Hybrid,Pickup,25,0.894905013652472
19.5,Hybrid,Pickup,50,0.9276360890024982
19.5,Hybrid,Pickup,75,1.2534887892376683
22.5,Hybrid,Pickup,25,0.8595480160343925
22.5,Hybrid,Pickup,50,0.883030267820833
22.5,Hybrid,Pickup,75,0.9526985417998024
25.5,Hybrid,Pickup,25,0.8108174054493696
25.5,Hybrid,Pickup,50,0.8653111020740138
25.5,Hybrid,Pickup,75,1.080191596767382
28.5,Hybrid,Pickup,25,0.7970487422297101
28.5,Hybrid,Pickup,50,0.8518677743565909
28.5,Hybrid,Pickup,75,0.9874281066635682
31.5,Hybrid,Pickup,25,0.7684192180328822
31.5,Hybrid,Pickup,50,0.83627490849939
31.5,Hybrid,Pickup,75,1.022459768779411
34.5,Hybrid,Pickup,25,0.7694126532272121
34.5,Hybrid,Pickup,50,0.8200749433567652
34.5,Hybrid,Pickup,75,1.0311031390134529
37.5,Hybrid,Pickup,25,0.8365305292511472
37.5,Hybrid,Pickup,50,1.1060874778307894
37.5,Hybrid,Pickup,75,1.3188519471436064
40.5,Hybrid,Pickup,25,0.8232033927845233
40.5,Hybrid,Pickup,50,0.9141579039098355
40.5,Hybrid,Pickup,75,1.152534159318562
43.5,Hybrid,Pickup,25,0.8179166908731773
43.5,Hybrid,Pickup,50,0.8746005925753791
43.5,Hybrid,Pickup,75,1.0107128333236508
46.5,Hybrid,Pickup,25,0.8830535060709929
46.5,Hybrid,Pickup,50,0.96390123721279
46.5,Hybrid,Pickup,75,1.1370940568175216
49.5,Hybrid,Pickup,25,0.9238598733515366
49.5,Hybrid,Pickup,50,0.9902673107577942
49.5,Hybrid,Pickup,75,1.1245139521182583
52.5,Hybrid,Pickup,25,0.8636319126019257
52.5,Hybrid,Pickup,50,0.9568465694533201
52.5,Hybrid,Pickup,75,1.1371324227690134
55.5,Hybrid,Pickup,25,0.8619299366757682
55.5,Hybrid,Pickup,50,0.9220240515889153
55.5,Hybrid,Pickup,75,0.9736826816940684
58.5,Hybrid,Pickup,25,0.836553767501307
58.5,Hybrid,Pickup,50,0.9054087027246849
58.5,Hybrid,Pickup,75,1.0219252890257362
61.5,Hybrid,Pickup,25,0.8248881659211061
61.5,Hybrid,Pickup,50,0.9062452797304363
61.5,Hybrid,Pickup,75,0.9676174984023703
64.5,Hybrid,Pickup,25,0.7896589786789056
64.5,Hybrid,Pickup,50,0.8680880729681055
64.5,Hybrid,Pickup,75,0.9027827804566316
67.5,Hybrid,Pickup,25,0.7133794225294836
67.5,Hybrid,Pickup,50,0.8361935746238309
67.5,Hybrid,Pickup,75,0.8692732237262534
70.5,Hybrid,Pickup,25,0.7020856329518388
70.5,Hybrid,Pickup,50,0.822448149654331
70.5,Hybrid,Pickup,75,0.8888514494858537
73.5,Hybrid,Pickup,25,0.7086969151222913
73.5,Hybrid,Pickup,50,0.7893917388020681
73.5,Hybrid,Pickup,75,0.8502875733457271
76.5,Hybrid,Pickup,25,0.6344042293615291
76.5,Hybrid,Pickup,50,0.6970429326671702
76.5,Hybrid,Pickup,75,0.8080288154301981
79.5,Hybrid,Pickup,25,0.5987335153662929
79.5,Hybrid,Pickup,50,0.7200139429500958
79.5,Hybrid,Pickup,75,0.7993958054958462
82.5,Hybrid,Pickup,25,0.5653169116365537
82.5,Hybrid,Pickup,50,0.7086504386219719
82.5,Hybrid,Pickup,75,0.8004996223784349
85.5,Hybrid,Pickup,25,0.4810550165572532
85.5,Hybrid,Pickup,50,0.6505548132225643
85.5,Hybrid,Pickup,75,0.7768779410910358
88.5,Hybrid,Pickup,25,0.4819845465636437
88.5,Hybrid,Pickup,50,0.6262824609306918
88.5,Hybrid,Pickup,75,0.6738860163829663
91.5,Hybrid,Pickup,25,0.38088729554111583
91.5,Hybrid,Pickup,50,0.45984125158173245
91.5,Hybrid,Pickup,75,0.5589851551956815
94.5,Hybrid,Pickup,25,0.397796555781367
94.5,Hybrid,Pickup,50,0.4461079617596534
94.5,Hybrid,Pickup,75,0.5111253122639865
97.5,Hybrid,Pickup,25,0.43701829057862646
97.5,Hybrid,Pickup,50,0.48528701253882434
97.5,Hybrid,Pickup,75,0.5379541160593793
100.5,Hybrid,Pickup,25,0.4141033015069596
100.5,Hybrid,Pickup,50,0.47016186694026696
100.5,Hybrid,Pickup,75,0.5290463591395376
103.5,Hybrid,Pickup,25,0.3449672150005752
103.5,Hybrid,Pickup,50,0.4140112734383987
103.5,Hybrid,Pickup,75,0.4573334867134476
106.5,Hybrid,Pickup,25,0.3220617980659015
106.5,Hybrid,Pickup,50,0.38368630563623723
106.5,Hybrid,Pickup,75,0.441787172648072
109.5,Hybrid,Pickup,25,0.32094788910617733
109.5,Hybrid,Pickup,50,0.3875441998403103
109.5,Hybrid,Pickup,75,0.4422868975037387
112.5,Hybrid,Pickup,25,0.30301571766439667
112.5,Hybrid,Pickup,50,0.41259634188427474
112.5,Hybrid,Pickup,75,0.45977223053031174
115.5,Hybrid,Pickup,25,0.3146322883094052
115.5,Hybrid,Pickup,50,0.3705219730326731
115.5,Hybrid,Pickup,75,0.4177540231220589
118.5,Hybrid,Pickup,25,0.3096398602663593
118.5,Hybrid,Pickup,50,0.35063662166772097
118.5,Hybrid,Pickup,75,0.40202650546187657
121.5,Hybrid,Pickup,25,0.3044070644161808
121.5,Hybrid,Pickup,50,0.34562007469909184
121.5,Hybrid,Pickup,75,0.41621929609404873
124.5,Hybrid,Pickup,25,0.31626655410103227
124.5,Hybrid,Pickup,50,0.35153823615587465
124.5,Hybrid,Pickup,75,0.4095333196522149
127.5,Hybrid,Pickup,25,0.292467660289619
127.5,Hybrid,Pickup,50,0.3508306135179788
127.5,Hybrid,Pickup,75,0.3919270871163618
130.5,Hybrid,Pickup,25,0.298698249218061
130.5,Hybrid,Pickup,50,0.350366999952809
130.5,Hybrid,Pickup,75,0.42041248948270027
133.5,Hybrid,Pickup,25,0.29117185749495855
133.5,Hybrid,Pickup,50,0.3258898145057576
133.5,Hybrid,Pickup,75,0.37487254614708465
136.5,Hybrid,Pickup,25,0.2707295634339291
136.5,Hybrid,Pickup,50,0.3172553512826184
136.5,Hybrid,Pickup,75,0.3658115725296215
139.5,Hybrid,Pickup,25,0.2808086727219455
139.5,Hybrid,Pickup,50,0.3320220323699672
139.5,Hybrid,Pickup,75,0.391004256298171
142.5,Hybrid,Pickup,25,0.27143589280678093
142.5,Hybrid,Pickup,50,0.3392894618065866
142.5,Hybrid,Pickup,75,0.3922365079038289
145.5,Hybrid,Pickup,25,0.2805937921727395
145.5,Hybrid,Pickup,50,0.3337622056624451
145.5,Hybrid,Pickup,75,0.3944986072423398
148.5,Hybrid,Pickup,25,0.27630279439958166
148.5,Hybrid,Pickup,50,0.3360743894241542
148.5,Hybrid,Pickup,75,0.3895281933256617
151.5,Hybrid,Pickup,25,0.2785542311604976
151.5,Hybrid,Pickup,50,0.3251728344855633
151.5,Hybrid,Pickup,75,0.370125348189415
154.5,Hybrid,Pickup,25,0.26807673347931515
154.5,Hybrid,Pickup,50,0.3214655469918325
154.5,Hybrid,Pickup,75,0.3648867174045658
157.5,Hybrid,Pickup,25,0.2851602600661572
157.5,Hybrid,Pickup,50,0.32813360679753883
157.5,Hybrid,Pickup,75,0.3711699164345404
160.5,Hybrid,Pickup,25,0.24611778493993552
160.5,Hybrid,Pickup,50,0.30153203342618384
160.5,Hybrid,Pickup,75,0.34283084004602993
163.5,Hybrid,Pickup,25,0.2531185270425777
163.5,Hybrid,Pickup,50,0.2984355228344645
163.5,Hybrid,Pickup,75,0.3240834140640366
166.5,Hybrid,Pickup,25,0.25293876355112804
166.5,Hybrid,Pickup,50,0.30886572436231796
166.5,Hybrid,Pickup,75,0.3717887643060478
169.5,Hybrid,Pickup,25,0.2530176415970288
169.5,Hybrid,Pickup,50,0.30153203342618384
169.5,Hybrid,Pickup,75,0.3515733958394374
172.5,Hybrid,Pickup,25,0.2321262766945218
172.5,Hybrid,Pickup,50,0.2784238625812442
172.5,Hybrid,Pickup,75,0.3046938177556402
175.5,Hybrid,Pickup,25,0.23201021355617457
175.5,Hybrid,Pickup,50,0.2723987683727416
175.5,Hybrid,Pickup,75,0.3015627723232441
178.5,Hybrid,Pickup,25,0.1855849582172702
178.5,Hybrid,Pickup,50,0.24364916653540275
178.5,Hybrid,Pickup,75,0.30164809656453107
181.5,Hybrid,Pickup,25,0.25772048051567537
181.5,Hybrid,Pickup,50,0.25772048051567537
181.5,Hybrid,Pickup,75,0.25772048051567537
13.5,Hybrid,SUV,25,1.0476012190400739
13.5,Hybrid,SUV,50,1.1193269226577314
13.5,Hybrid,SUV,75,1.1854234117451
16.5,Hybrid,SUV,25,0.9940631657531669
16.5,Hybrid,SUV,50,1.075205363037978
16.5,Hybrid,SUV,75,1.1352849503952958
19.5,Hybrid,SUV,25,0.9846707827948171
19.5,Hybrid,SUV,50,1.0581846705420028
19.5,Hybrid,SUV,75,1.1269916160830111
22.5,Hybrid,SUV,25,0.9581776343763684
22.5,Hybrid,SUV,50,1.0436884309272039
22.5,Hybrid,SUV,75,1.1132868156978688
25.5,Hybrid,SUV,25,0.9032765104763808
25.5,Hybrid,SUV,50,0.9927666243184512
25.5,Hybrid,SUV,75,1.0786982871061304
28.5,Hybrid,SUV,25,0.8309716605530072
28.5,Hybrid,SUV,50,0.916824814925548
28.5,Hybrid,SUV,75,1.0062484686049393
31.5,Hybrid,SUV,25,0.8034727899650356
31.5,Hybrid,SUV,50,0.8772254351649169
31.5,Hybrid,SUV,75,0.9436271584858835
34.5,Hybrid,SUV,25,0.7712369198285891
34.5,Hybrid,SUV,50,0.8513764681090166
34.5,Hybrid,SUV,75,0.9208331748288711
37.5,Hybrid,SUV,25,0.7295811840423342
37.5,Hybrid,SUV,50,0.8030924447675528
37.5,Hybrid,SUV,75,0.8721458382944356
40.5,Hybrid,SUV,25,0.6701396686866781
40.5,Hybrid,SUV,50,0.739324138348208
40.5,Hybrid,SUV,75,0.8086742989646034
43.5,Hybrid,SUV,25,0.7057447554240343
43.5,Hybrid,SUV,50,0.7499400068874652
43.5,Hybrid,SUV,75,0.7877206568885171
46.5,Hybrid,SUV,25,0.6868890004615222
46.5,Hybrid,SUV,50,0.7252818306033801
46.5,Hybrid,SUV,75,0.7627116590125268
49.5,Hybrid,SUV,25,0.6606595942669238
49.5,Hybrid,SUV,50,0.6976935809320115
49.5,Hybrid,SUV,75,0.734737776357452
52.5,Hybrid,SUV,25,0.6074663968474794
52.5,Hybrid,SUV,50,0.6537344945829533
52.5,Hybrid,SUV,75,0.695635631840161
55.5,Hybrid,SUV,25,0.5433768780189033
55.5,Hybrid,SUV,50,0.5962131614991101
55.5,Hybrid,SUV,75,0.6598564014274308
58.5,Hybrid,SUV,25,0.47380185862945556
58.5,Hybrid,SUV,50,0.5301063416815631
58.5,Hybrid,SUV,75,0.6335637033238544
61.5,Hybrid,SUV,25,0.48547672477523113
61.5,Hybrid,SUV,50,0.5531210666169408
61.5,Hybrid,SUV,75,0.5938487716190388
64.5,Hybrid,SUV,25,0.44730781781735113
64.5,Hybrid,SUV,50,0.48482588224325207
64.5,Hybrid,SUV,75,0.5593025966155425
67.5,Hybrid,SUV,25,0.3861874687627789
67.5,Hybrid,SUV,50,0.4859899522838585
67.5,Hybrid,SUV,75,0.5452314962060976
70.5,Hybrid,SUV,25,0.3543784388697193
70.5,Hybrid,SUV,50,0.42007020789103067
70.5,Hybrid,SUV,75,0.4475240138021076
73.5,Hybrid,SUV,25,0.36339679222136395
73.5,Hybrid,SUV,50,0.4285456035986799
73.5,Hybrid,SUV,75,0.485115506694974
76.5,Hybrid,SUV,25,0.3448174384629937
76.5,Hybrid,SUV,50,0.3972683913825341
76.5,Hybrid,SUV,75,0.4540054232442772
79.5,Hybrid,SUV,25,0.3088736426007543
79.5,Hybrid,SUV,50,0.37522775886566667
79.5,Hybrid,SUV,75,0.42562384545539933
82.5,Hybrid,SUV,25,0.3194248838626952
82.5,Hybrid,SUV,50,0.36346948975419147
82.5,Hybrid,SUV,75,0.42040653311752463
85.5,Hybrid,SUV,25,0.29769639692852923
85.5,Hybrid,SUV,50,0.34878988071010364
85.5,Hybrid,SUV,75,0.3932924258747482
88.5,Hybrid,SUV,25,0.28525626976423807
88.5,Hybrid,SUV,50,0.3400318687987957
88.5,Hybrid,SUV,75,0.4104946683105142
91.5,Hybrid,SUV,25,0.2701060506526706
91.5,Hybrid,SUV,50,0.2996985396866101
91.5,Hybrid,SUV,75,0.33985459447564986
94.5,Hybrid,SUV,25,0.2704399160316213
94.5,Hybrid,SUV,50,0.31030131538186984
94.5,Hybrid,SUV,75,0.3538676386379408
97.5,Hybrid,SUV,25,0.258164716488446
97.5,Hybrid,SUV,50,0.2948566946876028
97.5,Hybrid,SUV,75,0.35849588277654276
100.5,Hybrid,SUV,25,0.24323822689358374
100.5,Hybrid,SUV,50,0.29814942077480766
100.5,Hybrid,SUV,75,0.35968988515718636
103.5,Hybrid,SUV,25,0.24032347377671429
103.5,Hybrid,SUV,50,0.28715895775523853
103.5,Hybrid,SUV,75,0.33801316172681234
106.5,Hybrid,SUV,25,0.2379136694684727
106.5,Hybrid,SUV,50,0.27562020766377815
106.5,Hybrid,SUV,75,0.31300643611695267
109.5,Hybrid,SUV,25,0.23575373284536927
109.5,Hybrid,SUV,50,0.26571028510352784
109.5,Hybrid,SUV,75,0.3005095408675776
112.5,Hybrid,SUV,25,0.22995247523803405
112.5,Hybrid,SUV,50,0.25868555624969775
112.5,Hybrid,SUV,75,0.2965258161723598
115.5,Hybrid,SUV,25,0.21129977254020052
115.5,Hybrid,SUV,50,0.24782414324536933
115.5,Hybrid,SUV,75,0.2851274248159811
118.5,Hybrid,SUV,25,0.20468807211883033
118.5,Hybrid,SUV,50,0.24851124869781666
118.5,Hybrid,SUV,75,0.29071414622059444
121.5,Hybrid,SUV,25,0.21087979394419265
121.5,Hybrid,SUV,50,0.24729985311539268
121.5,Hybrid,SUV,75,0.2808857033680079
124.5,Hybrid,SUV,25,0.20633240725583585
124.5,Hybrid,SUV,50,0.24700198943331175
124.5,Hybrid,SUV,75,0.28806338742407933
127.5,Hybrid,SUV,25,0.20197724789418797
127.5,Hybrid,SUV,50,0.24354375258867755
127.5,Hybrid,SUV,75,0.2843725729655965
130.5,Hybrid,SUV,25,0.20759186710351107
130.5,Hybrid,SUV,50,0.24826947588649848
130.5,Hybrid,SUV,75,0.2867661506303417
133.5,Hybrid,SUV,25,0.19773089709363623
133.5,Hybrid,SUV,50,0.2370928255393349
133.5,Hybrid,SUV,75,0.2812094442581372
136.5,Hybrid,SUV,25,0.18731747998161757
136.5,Hybrid,SUV,50,0.23046533543617725
136.5,Hybrid,SUV,75,0.26905333233941153
139.5,Hybrid,SUV,25,0.18869029125223066
139.5,Hybrid,SUV,50,0.22705378737582013
139.5,Hybrid,SUV,75,0.26659342163838334
142.5,Hybrid,SUV,25,0.18933480424977817
142.5,Hybrid,SUV,50,0.23149445744263053
142.5,Hybrid,SUV,75,0.27727311901306484
145.5,Hybrid,SUV,25,0.1797568412946109
145.5,Hybrid,SUV,50,0.2128346527066149
145.5,Hybrid,SUV,75,0.24974289687314824
148.5,Hybrid,SUV,25,0.1751702486412504
148.5,Hybrid,SUV,50,0.20927019788617257
148.5,Hybrid,SUV,75,0.24852471979051294
151.5,Hybrid,SUV,25,0.17486225716253517
151.5,Hybrid,SUV,50,0.21071897848547413
151.5,Hybrid,SUV,75,0.24027070172281473
154.5,Hybrid,SUV,25,0.16658372921353107
154.5,Hybrid,SUV,50,0.19633925569830746
154.5,Hybrid,SUV,75,0.2364746710523927
157.5,Hybrid,SUV,25,0.17154646486361594
157.5,Hybrid,SUV,50,0.1971361482411142
157.5,Hybrid,SUV,75,0.22523727395007587
160.5,Hybrid,SUV,25,0.15710523162391096
160.5,Hybrid,SUV,50,0.19646228203600508
160.5,Hybrid,SUV,75,0.23650011521733244
163.5,Hybrid,SUV,25,0.1627447355461772
163.5,Hybrid,SUV,50,0.19246651334842574
163.5,Hybrid,SUV,75,0.22280411196413202
166.5,Hybrid,SUV,25,0.16832097011594307
166.5,Hybrid,SUV,50,0.19849423046099712
166.5,Hybrid,SUV,75,0.24873309007723504
