age_bin,powertrain,vehicle_type,quantile,miles
181.5,diesel,pickup,50,169306.5
181.5,diesel,pickup,75,205112.5
1.5,diesel,suv,25,5
1.5,diesel,suv,50,6
1.5,diesel,suv,75,10
4.5,diesel,suv,25,17.5
4.5,diesel,suv,50,172.5
4.5,diesel,suv,75,1832.5
7.5,diesel,suv,25,21.306060606060605
7.5,diesel,suv,50,839.930402930403
7.5,diesel,suv,75,3466.390909090909
10.5,diesel,suv,25,233.3667279411765
10.5,diesel,suv,50,1869.9365079365082
10.5,diesel,suv,75,5299.399019607843
13.5,diesel,suv,25,2197.057755102041
13.5,diesel,suv,50,5505.292880574865
13.5,diesel,suv,75,8989.236523892774
16.5,diesel,suv,25,4092.468581920996
16.5,diesel,suv,50,7832.569726848139
16.5,diesel,suv,75,12011.021703538894
19.5,diesel,suv,25,6299.660316319194
19.5,diesel,suv,50,9835.247023809525
19.5,diesel,suv,75,15026.968845820751
22.5,diesel,suv,25,8149.383133284627
22.5,diesel,suv,50,12872.658217964505
22.5,diesel,suv,75,19380.191103582405
25.5,diesel,suv,25,9346.354656839772
25.5,diesel,suv,50,15073.151194251823
25.5,diesel,suv,75,22840.331146727065
28.5,diesel,suv,25,11764.652189703702
28.5,diesel,suv,50,18947.110699969162
28.5,diesel,suv,75,27991.667931174637
31.5,diesel,suv,25,14236.540281827018
31.5,diesel,suv,50,22100.761707988982
31.5,diesel,suv,75,31574.06469237833
34.5,diesel,suv,25,16159.058854166668
34.5,diesel,suv,50,24429.640518797933
34.5,diesel,suv,75,35200.159046792396
37.5,diesel,suv,25,18858.97931628842
37.5,diesel,suv,50,27648.59242311461
37.5,diesel,suv,75,38391.50044444446
40.5,diesel,suv,25,22069.85310003631
40.5,diesel,suv,50,31886.371794871797
40.5,diesel,suv,75,43320.95272904483
43.5,diesel,suv,25,24163.182547319284
43.5,diesel,suv,50,33520.741968727794
43.5,diesel,suv,75,45272.90473300683
46.5,diesel,suv,25,25844.193609022557
46.5,diesel,suv,50,35228.10881915685
46.5,diesel,suv,75,46243.39507678579
49.5,diesel,suv,25,27408.731224386855
49.5,diesel,suv,50,36365.22958404839
49.5,diesel,suv,75,48108.56831129162
52.5,diesel,suv,25,28620.272730462853
52.5,diesel,suv,50,39093.328074988574
52.5,diesel,suv,75,51541.232142857145
55.5,diesel,suv,25,30828.313071895427
55.5,diesel,suv,50,40824.02464700667
55.5,diesel,suv,75,54848.21254589963
58.5,diesel,suv,25,32557.564935863917
58.5,diesel,suv,50,43591.04909031485
58.5,diesel,suv,75,58976.46157237823
61.5,diesel,suv,25,35015.91026386312
61.5,diesel,suv,50,47648.540527644465
61.5,diesel,suv,75,64615.06838235294
64.5,diesel,suv,25,39118.30028229449
64.5,diesel,suv,50,53309.16574162679
64.5,diesel,suv,75,72688.48435472243
67.5,diesel,suv,25,45226.497880158284
67.5,diesel,suv,50,61888.21428571429
67.5,diesel,suv,75,80883.52196925881
70.5,diesel,suv,25,46972.116512345674
70.5,diesel,suv,50,62515.15711854793
70.5,diesel,suv,75,82590.18064102562
73.5,diesel,suv,25,51891.20477332171
73.5,diesel,suv,50,68989.10522469094
73.5,diesel,suv,75,90624.78291925465
76.5,diesel,suv,25,54581.69616204691
76.5,diesel,suv,50,70990.58455598456
76.5,diesel,suv,75,91414.34388111888
79.5,diesel,suv,25,57443.772143340095
79.5,diesel,suv,50,73211.32775171983
79.5,diesel,suv,75,93149.14336016096
82.5,diesel,suv,25,58915.29153375864
82.5,diesel,suv,50,76155.54685724276
82.5,diesel,suv,75,95577.57619325645
85.5,diesel,suv,25,60521.39537697852
85.5,diesel,suv,50,78013.44253572106
85.5,diesel,suv,75,97879.6168478261
88.5,diesel,suv,25,64009.57682709448
88.5,diesel,suv,50,81266.15529227858
88.5,diesel,suv,75,100652.3952651515
91.5,diesel,suv,25,66711.33784526052
91.5,diesel,suv,50,85049.21458978328
91.5,diesel,suv,75,105812.65360531311
94.5,diesel,suv,25,64548.26027019575
94.5,diesel,suv,50,83790.48327166204
94.5,diesel,suv,75,105522.44787024283
97.5,diesel,suv,25,63135.77934011717
97.5,diesel,suv,50,82520.10422883267
97.5,diesel,suv,75,103533.3458161157
100.5,diesel,suv,25,66313.31628078538
100.5,diesel,suv,50,83854.70536642412
100.5,diesel,suv,75,105421.101709062
103.5,diesel,suv,25,73634.24457593689
103.5,diesel,suv,50,94571.28324573976
103.5,diesel,suv,75,117123.17780552292
106.5,diesel,suv,25,77742.28772112382
106.5,diesel,suv,50,96096.04545454546
106.5,diesel,suv,75,117273.87994227993
109.5,diesel,suv,25,77697.49449308755
109.5,diesel,suv,50,98842.82655268308
109.5,diesel,suv,75,121820.13985088984
112.5,diesel,suv,25,80234.26818181819
112.5,diesel,suv,50,102245.18745199693
112.5,diesel,suv,75,125730.69482758621
115.5,diesel,suv,25,86162.76280467722
115.5,diesel,suv,50,106933.66941015089
115.5,diesel,suv,75,130234.98301314459
118.5,diesel,suv,25,86810.88976723759
118.5,diesel,suv,50,110439.96938775509
118.5,diesel,suv,75,136603.75010204082
121.5,diesel,suv,25,88598.75030612244
121.5,diesel,suv,50,109440.75834542817
121.5,diesel,suv,75,135137.4312535291
124.5,diesel,suv,25,87854.1619047619
124.5,diesel,suv,50,108780.17513259893
124.5,diesel,suv,75,133510.73180308065
127.5,diesel,suv,25,91171.2299382716
127.5,diesel,suv,50,114249.31093073593
127.5,diesel,suv,75,136884.135745614
130.5,diesel,suv,25,92255.07060543515
130.5,diesel,suv,50,114416.37999999999
130.5,diesel,suv,75,140066.7530959752
133.5,diesel,suv,25,96230.97685185185
133.5,diesel,suv,50,117824.3125
133.5,diesel,suv,75,141574.32481940146
136.5,diesel,suv,25,96484.90625000001
136.5,diesel,suv,50,120511.8858131488
136.5,diesel,suv,75,146252.22448979592
139.5,diesel,suv,25,97174.6187134503
139.5,diesel,suv,50,121716.74967061925
139.5,diesel,suv,75,145135.2421875
142.5,diesel,suv,25,90783.98148148149
142.5,diesel,suv,50,118889.17973856209
142.5,diesel,suv,75,143534.48774509804
145.5,diesel,suv,25,97884.29880952381
145.5,diesel,suv,50,124084.77222222222
145.5,diesel,suv,75,148084
148.5,diesel,suv,25,100631.4652014652
148.5,diesel,suv,50,124143.43928571428
148.5,diesel,suv,75,151870.4375
151.5,diesel,suv,25,100651.47252747252
151.5,diesel,suv,50,123910.23443223444
151.5,diesel,suv,75,152127.81
154.5,diesel,suv,25,102730.78749999999
154.5,diesel,suv,50,123771.04999999999
154.5,diesel,suv,75,148506.15277777778
157.5,diesel,suv,25,101363.078125
157.5,diesel,suv,50,125705.3469387755
157.5,diesel,suv,75,150114.0486111111
160.5,diesel,suv,25,100800.8638888889
160.5,diesel,suv,50,126891.44444444444
160.5,diesel,suv,75,148133.37142857144
163.5,diesel,suv,25,111677.37499999999
163.5,diesel,suv,50,139115.22222222222
163.5,diesel,suv,75,172158.75
166.5,diesel,suv,25,115943.6
166.5,diesel,suv,50,140380.7962962963
166.5,diesel,suv,75,172221.43333333332
169.5,diesel,suv,25,118025.8090909091
169.5,diesel,suv,50,145177.8888888889
169.5,diesel,suv,75,171425.74444444443
172.5,diesel,suv,25,112409.65000000001
172.5,diesel,suv,50,142886.52777777778
172.5,diesel,suv,75,176369.9388888889
175.5,diesel,suv,25,111256.75
175.5,diesel,suv,50,146643.02040816325
175.5,diesel,suv,75,180521.19318181815
178.5,diesel,suv,25,119679.89285714286
178.5,diesel,suv,50,146885.44322344323
178.5,diesel,suv,75,180397.36666666664
181.5,diesel,suv,25,236565
181.5,diesel,suv,50,236565
181.5,diesel,suv,75,236565
10.5,fcev,all,25,3
10.5,fcev,all,50,3
10.5,fcev,all,75,3
13.5,fcev,all,25,325
13.5,fcev,all,50,325
13.5,fcev,all,75,325
19.5,fcev,all,25,980
19.5,fcev,all,50,2900
19.5,fcev,all,75,9171
22.5,fcev,all,25,2722
22.5,fcev,all,50,2722
22.5,fcev,all,75,2722
25.5,fcev,all,25,901
25.5,fcev,all,50,14001
25.5,fcev,all,75,20827
28.5,fcev,all,25,4356
28.5,fcev,all,50,11664.5
28.5,fcev,all,75,14403
31.5,fcev,all,25,11552
31.5,fcev,all,50,13869
31.5,fcev,all,75,19677
34.5,fcev,all,25,10206
34.5,fcev,all,50,17507
34.5,fcev,all,75,24768
37.5,fcev,all,25,10667
37.5,fcev,all,50,18590
37.5,fcev,all,75,29630
40.5,fcev,all,25,16053
40.5,fcev,all,50,24713.5
40.5,fcev,all,75,35865
43.5,fcev,all,25,19065.361111111113
43.5,fcev,all,50,28242.85714285714
43.5,fcev,all,75,34950.61111111111
46.5,fcev,all,25,19806.79452614379
46.5,fcev,all,50,28436.114379084967
46.5,fcev,all,75,35315.666666666664
49.5,fcev,all,25,22214.559113300493
49.5,fcev,all,50,29595.1625
49.5,fcev,all,75,35291.21428571428
52.5,fcev,all,25,23150.849561403506
52.5,fcev,all,50,29409.703125
52.5,fcev,all,75,35686.11303258146
55.5,fcev,all,25,23570.63
55.5,fcev,all,50,30588.969696969696
55.5,fcev,all,75,36169.828670776034
58.5,fcev,all,25,24768.203125
58.5,fcev,all,50,30457.833333333332
58.5,fcev,all,75,37677.296875
61.5,fcev,all,25,29224.28888888889
61.5,fcev,all,50,35700.84848484849
61.5,fcev,all,75,41339.86666666667
64.5,fcev,all,25,30073.25
64.5,fcev,all,50,38716.16666666667
64.5,fcev,all,75,48051.25
67.5,fcev,all,25,32738
67.5,fcev,all,50,43392.33333333333
67.5,fcev,all,75,51311.25
70.5,fcev,all,25,33079.0625
70.5,fcev,all,50,46231.25
70.5,fcev,all,75,57919.125
73.5,fcev,all,25,40309
73.5,fcev,all,50,51190
73.5,fcev,all,75,59789.666666666664
76.5,fcev,all,25,36264
76.5,fcev,all,50,49799.16666666667
76.5,fcev,all,75,59060
79.5,fcev,all,25,41512.54761904762
79.5,fcev,all,50,54710.316666666666
79.5,fcev,all,75,65447.77380952381
82.5,fcev,all,25,44387.63888888889
82.5,fcev,all,50,55702.555555555555
82.5,fcev,all,75,69407.5
85.5,fcev,all,25,45188.28
85.5,fcev,all,50,57884.333333333336
85.5,fcev,all,75,71578.54166666667
88.5,fcev,all,25,50034.41071428572
88.5,fcev,all,50,61462.222222222226
88.5,fcev,all,75,71766.3
91.5,fcev,all,25,49843
91.5,fcev,all,50,63725.75
91.5,fcev,all,75,71279.25
94.5,fcev,all,25,51532.5
94.5,fcev,all,50,64008
94.5,fcev,all,75,74111
97.5,fcev,all,25,50743.25
97.5,fcev,all,50,61072.25
97.5,fcev,all,75,72259
100.5,fcev,all,25,46918
100.5,fcev,all,50,58887
100.5,fcev,all,75,70481
103.5,fcev,all,25,48320
103.5,fcev,all,50,60394
103.5,fcev,all,75,72834
106.5,fcev,all,25,42864
106.5,fcev,all,50,54875
106.5,fcev,all,75,77380
109.5,fcev,all,25,26125
109.5,fcev,all,50,53281
109.5,fcev,all,75,84497
112.5,fcev,all,25,64921
112.5,fcev,all,50,66978
112.5,fcev,all,75,83152
10.5,fcev,car,25,3
10.5,fcev,car,50,3
10.5,fcev,car,75,3
19.5,fcev,car,25,980
19.5,fcev,car,50,2900
19.5,fcev,car,75,9171
25.5,fcev,car,25,901
25.5,fcev,car,50,14001
25.5,fcev,car,75,20827
28.5,fcev,car,25,4313
28.5,fcev,car,50,7184
28.5,fcev,car,75,14403
31.5,fcev,car,25,11552
31.5,fcev,car,50,15919.5
31.5,fcev,car,75,19677
34.5,fcev,car,25,10597
34.5,fcev,car,50,17849
34.5,fcev,car,75,24346
37.5,fcev,car,25,10833
37.5,fcev,car,50,18590
37.5,fcev,car,75,29630
40.5,fcev,car,25,16629
40.5,fcev,car,50,25231
40.5,fcev,car,75,35933.5
43.5,fcev,car,25,20003.13888888889
43.5,fcev,car,50,29173.333333333332
43.5,fcev,car,75,35714.333333333336
46.5,fcev,car,25,20462.93367346939
46.5,fcev,car,50,29402.5
46.5,fcev,car,75,35591.48717948718
49.5,fcev,car,25,22775.644970414203
49.5,fcev,car,50,30025.53870967742
49.5,fcev,car,75,35519.66153846154
52.5,fcev,car,25,23385.111111111113
52.5,fcev,car,50,29484.11635338346
52.5,fcev,car,75,35632.108033241
55.5,fcev,car,25,23533.64572192513
55.5,fcev,car,50,30616.840208629685
55.5,fcev,car,75,36186.42377450981
58.5,fcev,car,25,25050
58.5,fcev,car,50,30688.125
58.5,fcev,car,75,38388.71428571428
61.5,fcev,car,25,30347.541666666668
61.5,fcev,car,50,35859
61.5,fcev,car,75,41521.625
64.5,fcev,car,25,31371
64.5,fcev,car,50,39644
64.5,fcev,car,75,48542
67.5,fcev,car,25,34160.3125
67.5,fcev,car,50,44346.666666666664
67.5,fcev,car,75,52497.6875
70.5,fcev,car,25,33397.6875
70.5,fcev,car,50,46714.75
70.5,fcev,car,75,58659.625
73.5,fcev,car,25,40309
73.5,fcev,car,50,52157.75
73.5,fcev,car,75,59789.666666666664
76.5,fcev,car,25,37570.375
76.5,fcev,car,50,49776.5
76.5,fcev,car,75,58705
79.5,fcev,car,25,41566.5
79.5,fcev,car,50,54710.316666666666
79.5,fcev,car,75,65476.25
82.5,fcev,car,25,44387.63888888889
82.5,fcev,car,50,55702.555555555555
82.5,fcev,car,75,69407.5
85.5,fcev,car,25,45188.28
85.5,fcev,car,50,57884.333333333336
85.5,fcev,car,75,71578.54166666667
88.5,fcev,car,25,50034.41071428572
88.5,fcev,car,50,61462.222222222226
88.5,fcev,car,75,71766.3
91.5,fcev,car,25,49843
91.5,fcev,car,50,63725.75
91.5,fcev,car,75,71279.25
94.5,fcev,car,25,51532.5
94.5,fcev,car,50,64008
94.5,fcev,car,75,74111
97.5,fcev,car,25,50743.25
97.5,fcev,car,50,61072.25
97.5,fcev,car,75,72259
100.5,fcev,car,25,46918
100.5,fcev,car,50,58887
100.5,fcev,car,75,70481
103.5,fcev,car,25,48320
103.5,fcev,car,50,60394
103.5,fcev,car,75,72834
106.5,fcev,car,25,42864
106.5,fcev,car,50,54875
106.5,fcev,car,75,77380
109.5,fcev,car,25,26125
109.5,fcev,car,50,53281
109.5,fcev,car,75,84497
112.5,fcev,car,25,64921
112.5,fcev,car,50,66978
112.5,fcev,car,75,83152
13.5,fcev,cuv,25,325
13.5,fcev,cuv,50,325
13.5,fcev,cuv,75,325
22.5,fcev,cuv,25,2722
22.5,fcev,cuv,50,2722
22.5,fcev,cuv,75,2722
28.5,fcev,cuv,25,12460
28.5,fcev,cuv,50,12460
28.5,fcev,cuv,75,36978
31.5,fcev,cuv,25,12460
31.5,fcev,cuv,50,12460
31.5,fcev,cuv,75,12460
34.5,fcev,cuv,25,1204
34.5,fcev,cuv,50,2738
34.5,fcev,cuv,75,37083
37.5,fcev,cuv,25,3009
37.5,fcev,cuv,50,18229
37.5,fcev,cuv,75,60109
40.5,fcev,cuv,25,9900.5
40.5,fcev,cuv,50,16689.5
40.5,fcev,cuv,75,24827
43.5,fcev,cuv,25,15766.5
43.5,fcev,cuv,50,21699
43.5,fcev,cuv,75,30207
46.5,fcev,cuv,25,15549
46.5,fcev,cuv,50,23374
46.5,fcev,cuv,75,30587
49.5,fcev,cuv,25,16981
49.5,fcev,cuv,50,22986
49.5,fcev,cuv,75,29636
52.5,fcev,cuv,25,20678.375
52.5,fcev,cuv,50,27400
52.5,fcev,cuv,75,35892.6875
55.5,fcev,cuv,25,23999
55.5,fcev,cuv,50,30166
55.5,fcev,cuv,75,36925
58.5,fcev,cuv,25,20981
58.5,fcev,cuv,50,25756
58.5,fcev,cuv,75,36736
61.5,fcev,cuv,25,19417
61.5,fcev,cuv,50,25304
61.5,fcev,cuv,75,37431
64.5,fcev,cuv,25,24173.5
64.5,fcev,cuv,50,29668.5
64.5,fcev,cuv,75,38711.5
67.5,fcev,cuv,25,20123
67.5,fcev,cuv,50,30578
67.5,fcev,cuv,75,34563
70.5,fcev,cuv,25,30360
70.5,fcev,cuv,50,35472
70.5,fcev,cuv,75,49384.5
73.5,fcev,cuv,25,38328
73.5,fcev,cuv,50,47432.5
73.5,fcev,cuv,75,62663
76.5,fcev,cuv,25,26383
76.5,fcev,cuv,50,47704.5
76.5,fcev,cuv,75,83931
1.5,flex,all,25,54.586734693877546
1.5,flex,all,50,602.4060606060606
1.5,flex,all,75,2080.0228758169933
4.5,flex,all,25,182.50391025641025
4.5,flex,all,50,1590.680142687277
4.5,flex,all,75,3781.5766178266176
7.5,flex,all,25,194.09207578206983
7.5,flex,all,50,2751.523022354915
7.5,flex,all,75,11006.20151782468
10.5,flex,all,25,2405.5003659474332
10.5,flex,all,50,10945.84945156744
10.5,flex,all,75,16266.28382824545
13.5,flex,all,25,5407.420718758642
13.5,flex,all,50,13429.178551442421
13.5,flex,all,75,19065.290598746622
16.5,flex,all,25,9253.220037998895
16.5,flex,all,50,17107.6584393121
16.5,flex,all,75,24466.70279755059
19.5,flex,all,25,13737.144746949098
19.5,flex,all,50,21446.336945607352
19.5,flex,all,75,30501.50240544032
22.5,flex,all,25,14810.279545078169
22.5,flex,all,50,24519.46237676627
22.5,flex,all,75,34446.12373626912
25.5,flex,all,25,16774.00213792852
25.5,flex,all,50,29738.60900120101
25.5,flex,all,75,39037.29170913283
28.5,flex,all,25,19888.47799072885
28.5,flex,all,50,34160.842038391515
28.5,flex,all,75,42925.67765601433
31.5,flex,all,25,20829.076528660007
31.5,flex,all,50,33962.21240647024
31.5,flex,all,75,43857.13535159445
34.5,flex,all,25,20192.731532504666
34.5,flex,all,50,31260.630616975435
34.5,flex,all,75,43931.67049369986
37.5,flex,all,25,21206.167256671048
37.5,flex,all,50,31761.3558859396
37.5,flex,all,75,45625.919029236764
40.5,flex,all,25,23514.629308696894
40.5,flex,all,50,34453.79336679044
40.5,flex,all,75,49408.437143460484
43.5,flex,all,25,26799.543441986236
43.5,flex,all,50,37326.55621465063
43.5,flex,all,75,52759.20483747234
46.5,flex,all,25,28092.299272412714
46.5,flex,all,50,38678.14273563498
46.5,flex,all,75,55140.434992523136
49.5,flex,all,25,29524.501006012546
49.5,flex,all,50,41051.92670482148
49.5,flex,all,75,59212.46746033004
52.5,flex,all,25,31663.36319362928
52.5,flex,all,50,44904.09458061229
52.5,flex,all,75,64406.34380477773
55.5,flex,all,25,35093.504653916825
55.5,flex,all,50,50033.85410511599
55.5,flex,all,75,69874.17737639479
58.5,flex,all,25,38994.11120697516
58.5,flex,all,50,55634.6505963379
58.5,flex,all,75,75686.40251735515
61.5,flex,all,25,43394.960539768006
61.5,flex,all,50,60805.15666938777
61.5,flex,all,75,80891.74130460952
64.5,flex,all,25,47333.40248137433
64.5,flex,all,50,65173.52204421368
64.5,flex,all,75,85820.85688361918
67.5,flex,all,25,50967.22252018074
67.5,flex,all,50,69390.14454854792
67.5,flex,all,75,89750.13317884471
70.5,flex,all,25,53599.04257003902
70.5,flex,all,50,72495.84333811223
70.5,flex,all,75,93219.57805700807
73.5,flex,all,25,56046.83867077475
73.5,flex,all,50,74964.42936527618
73.5,flex,all,75,95725.64964377465
76.5,flex,all,25,58614.942155628596
76.5,flex,all,50,78324.6580753151
76.5,flex,all,75,99216.69341954956
79.5,flex,all,25,61824.62781102507
79.5,flex,all,50,81466.19159656309
79.5,flex,all,75,102289.01224534275
82.5,flex,all,25,64043.85393729753
82.5,flex,all,50,84063.21148734794
82.5,flex,all,75,105265.9365039525
85.5,flex,all,25,65783.89161884677
85.5,flex,all,50,85953.05091539999
85.5,flex,all,75,108097.85146722783
88.5,flex,all,25,68128.60537604052
88.5,flex,all,50,88760.04780224801
88.5,flex,all,75,111265.21616072266
91.5,flex,all,25,71274.233146007
91.5,flex,all,50,92140.82719012562
91.5,flex,all,75,115196.57393336369
94.5,flex,all,25,72881.07907307248
94.5,flex,all,50,94068.13042086773
94.5,flex,all,75,117520.0313627429
97.5,flex,all,25,74075.26670800912
97.5,flex,all,50,95567.27929476748
97.5,flex,all,75,119546.75429540791
100.5,flex,all,25,75680.6902670332
100.5,flex,all,50,97605.87077264923
100.5,flex,all,75,122522.66692744358
103.5,flex,all,25,79039.28486582323
103.5,flex,all,50,101124.32129215171
103.5,flex,all,75,126302.98381454434
106.5,flex,all,25,80329.12166225916
106.5,flex,all,50,102971.07469526805
106.5,flex,all,75,128709.68806034522
109.5,flex,all,25,81134.22377410761
109.5,flex,all,50,104310.71592539395
109.5,flex,all,75,130329.56074639008
112.5,flex,all,25,82682.43555382847
112.5,flex,all,50,106522.16580693361
112.5,flex,all,75,132851.25537492477
115.5,flex,all,25,85937.54639249036
115.5,flex,all,50,110078.34313570244
115.5,flex,all,75,137057.78582638543
118.5,flex,all,25,87070.23580474591
118.5,flex,all,50,111614.28635573678
118.5,flex,all,75,138496.53998657642
121.5,flex,all,25,88045.83104344206
121.5,flex,all,50,113184.65049570012
121.5,flex,all,75,140526.8740337563
124.5,flex,all,25,89452.82326777322
124.5,flex,all,50,114956.36624638892
124.5,flex,all,75,142662.95697513074
127.5,flex,all,25,93038.74861136754
127.5,flex,all,50,119179.00491910135
127.5,flex,all,75,147379.68320176343
130.5,flex,all,25,93399.19765562205
130.5,flex,all,50,120221.91575843142
130.5,flex,all,75,148481.79507167888
133.5,flex,all,25,94451.36160165274
133.5,flex,all,50,121293.93828941231
133.5,flex,all,75,149857.43583259106
136.5,flex,all,25,95445.47619056005
136.5,flex,all,50,122953.92957906786
136.5,flex,all,75,152064.21889837904
139.5,flex,all,25,100253.39159036905
139.5,flex,all,50,128425.70881539647
139.5,flex,all,75,157658.7403791159
142.5,flex,all,25,100098.97286079742
142.5,flex,all,50,128740.90872818224
142.5,flex,all,75,158433.61746135046
145.5,flex,all,25,101011.34759153363
145.5,flex,all,50,129860.42800561285
145.5,flex,all,75,158916.34733291462
148.5,flex,all,25,102343.33911065695
148.5,flex,all,50,131250.77992691053
148.5,flex,all,75,161533.34614212884
151.5,flex,all,25,106650.57247813609
151.5,flex,all,50,135991.58545281345
151.5,flex,all,75,166284.55336352353
154.5,flex,all,25,105730.77135572166
154.5,flex,all,50,135636.98453781276
154.5,flex,all,75,166210.64232212634
157.5,flex,all,25,106504.19877388944
157.5,flex,all,50,136540.32639668684
157.5,flex,all,75,167168.29985301566
160.5,flex,all,25,107130.86588235295
160.5,flex,all,50,137352.79456025132
160.5,flex,all,75,168748.53577561284
163.5,flex,all,25,113049.84732773094
163.5,flex,all,50,143050.32255240303
163.5,flex,all,75,173883.04340997402
166.5,flex,all,25,112390.53109624147
166.5,flex,all,50,143111.78716452213
166.5,flex,all,75,174435.58702287977
169.5,flex,all,25,112028.48106903942
169.5,flex,all,50,143464.36961911432
169.5,flex,all,75,174528.351554188
172.5,flex,all,25,112488.85153692937
172.5,flex,all,50,144786.90149553277
172.5,flex,all,75,177368.75138878622
175.5,flex,all,25,117228.50948701918
175.5,flex,all,50,149486.43869115747
